x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
5.156489404934258e-6,2.925229550249677e-6,2.6695647940612674e-6,3.729558349048679e-6,5.192444248961325e-6,7.257540177240693e-6,1.047687846724086e-5,1.8260110577157732e-5,2.5146174175512368e-5,2.8385614969556334e-5,3.90856190542442e-5,5.940572161121123e-5,7.688184331002812e-5,0.00010917539432441928,0.00015008618878858937,0.00021129301901100998,0.00029332222842365813,0.0004235522887870656,0.0005791979156993453,0.0008057117602590469,0.0011298852270163796,0.0016084119493218734,0.0022061809554825814,1.2685013041247405e-6,1.2629841881769944e-5,5.643929661936713e-7,4.818445792317747e-6,9.174727202573391e-7,1.6567720501277222e-6,8.949385929498606e-6,1.2121529992637406e-7,5.3720357539976515e-6,7.52085005559671e-6,1.467960786966894e-6,6.2691426975211514e-6,7.685779504352542e-7,7.960075643489045e-6,1.5064127828530982e-6,1.7888821305110043e-6,4.889849446449485e-5
8.16792918010773e-6,2.006938568045572e-6,2.979573290926288e-6,3.71820435508012e-6,5.356626232758379e-6,7.478521301198926e-6,1.3755199917246248e-5,1.8190362468477637e-5,2.012362947794539e-5,2.8124562784364674e-5,4.233432666997608e-5,5.445427644920261e-5,8.449890441682977e-5,0.00010676384377265006,0.00015146523817474605,0.0002142803807759274,0.00030870040783976215,0.00041442877830945746,0.0005748717195320636,0.0008041828238774239,0.0011276052885124178,0.0015760481433116094,0.002207848557218282,9.790144158069303e-6,2.0491883089350832e-7,2.486262556084491e-6,9.325450732171687e-6,1.3983849838602798e-6,5.7231982853678056e-6,4.5131192200970135e-7,3.837168395712606e-6,1.9479926327638782e-5,1.410458139552609e-6,1.3415635197431782e-5,6.843651481037187e-6,9.594506945561883e-7,7.128060417564843e-6,5.63931815921202e-6,1.414035810900576e-6,1.1084405797311043e-5
5.10679883413711e-6,2.086340451908405e-6,2.8506999921260216e-6,3.777521376257982e-6,5.240145559875245e-6,1.0091573447166963e-5,1.2519034837949496e-5,2.5101615075768745e-5,2.1369100481962396e-5,2.947359996346539e-5,3.919250878230329e-5,5.7688918514751055e-5,7.675093870291093e-5,0.00010944591114431856,0.0001494317966100083,0.00022116589655582015,0.00029295001468197075,0.0004102184489806456,0.0005740173911638467,0.0008040615095243964,0.0011277979797159423,0.0015770346837273442,0.0022108730701508247,1.4637059349536304e-7,1.7759018257746376e-6,3.312344990350122e-7,1.2921603261521887e-5,1.74936634766402e-5,1.0300929347445862e-5,2.3194808701788106e-6,2.5175451443861377e-6,2.497528880040058e-7,9.582596569594135e-6,4.477959069657966e-6,6.2691426975211514e-6,7.557970332072323e-6,1.3432309723786625e-6,1.8805233613301287e-6,1.414035810900576e-6,7.381422635980181e-6
6.0695605501053e-6,2.188411048626526e-6,2.7734196957669332e-6,3.6916386576312232e-6,6.922929297002467e-6,1.130812227268938e-5,1.9223123997450534e-5,1.589011738675176e-5,2.078245025928872e-5,2.8151432693171784e-5,3.983514810777081e-5,5.562280753958954e-5,7.841205850975883e-5,0.00010678765723736454,0.0001518886728105011,0.00022470570963223292,0.0002930930137131776,0.00041272742990536884,0.0005765050140625144,0.0008067484275997795,0.0011453547025357482,0.0015755554869631618,0.002208753265530861,4.4561608967572545e-6,1.7759018257746376e-6,2.0775299574668542e-5,3.658077158958495e-7,8.105721146357893e-6,3.6715382641415264e-7,9.551226235454179e-6,1.0383785497699253e-5,6.469339510986514e-7,2.0720730017412155e-6,1.4580928503880716e-5,4.656606961971586e-7,9.594506945561883e-7,1.895594679628061e-5,6.660411953442427e-6,1.0620095338254388e-5,2.3868451124655707e-5
5.202271096158215e-6,1.929864339661628e-6,2.6538969034211245e-6,4.875141469983053e-6,9.526494586960847e-6,1.1911701710965496e-5,1.355263389333478e-5,1.4190438828132985e-5,2.0815575275406938e-5,2.9246056370588475e-5,3.988443851596202e-5,5.9719535229547974e-5,7.628018202487698e-5,0.00010872468346228343,0.00016371127275299145,0.0002096784905315189,0.000300767409560656,0.00041033933958028193,0.0005895694577374528,0.0008114080083923521,0.0011361593324376276,0.001575324524026123,0.002207450137835297,1.0028886839101675e-7,6.59265472526627e-6,1.9532260045662797e-5,4.537673247189771e-6,9.174727202573391e-7,7.591042173918058e-6,1.9343163015298246e-6,4.6209567935617935e-7,1.3253518655851825e-6,3.198542192612834e-6,3.856107312281797e-6,5.927372572818698e-6,1.3539961997343302e-5,1.3432309723786625e-6,1.114410590088467e-5,1.7888821305110043e-6,6.261087456788515e-6
4.708219549513243e-6,1.909018172657025e-6,3.404145007068794e-6,6.472425151667309e-6,8.651800539907116e-6,8.72796083873281e-6,1.0124725252103468e-5,1.5404266781327088e-5,2.1332259835496735e-5,2.9188816018113604e-5,4.051636428228726e-5,5.932033274887869e-5,7.927560054432876e-5,0.00011128743148553165,0.00015067592731816696,0.00020975229949653248,0.00029292474876214155,0.0004135184172737581,0.0005825440890621313,0.0008228348832590924,0.0011328381911072144,0.0015789171716023183,0.0022051614124794536,2.1099857211468907e-6,4.757883026618209e-6,1.8835534580870085e-5,7.4681207468834175e-6,1.7817346510371674e-6,1.838443096356773e-6,6.761999314210112e-7,9.581557778543224e-8,2.0006714661475808e-7,2.7543623659155706e-6,8.910517710878917e-6,1.0403217305539762e-5,2.877203142455113e-6,5.4184159889052974e-6,2.2621236321042944e-6,9.324576734819396e-6,9.21456447051763e-6
4.845999374987627e-6,2.4081046219935553e-6,4.164834043008295e-6,5.878479616499356e-6,5.732457586480357e-6,7.306450616165791e-6,1.119065487550738e-5,1.5518196498569362e-5,2.09038106316556e-5,2.827711332811836e-5,4.3091853726846844e-5,5.873116453374348e-5,7.702540822956086e-5,0.00010675386897814668,0.0001495527019412893,0.00020979106115369541,0.0002934886656388412,0.0004186196174897044,0.000580674108417069,0.0008069316082814457,0.0011343451407409611,0.0015856473953763115,0.002205922168705122,1.2553938577113467e-5,2.953980009605648e-6,5.979386822320764e-6,1.3925737512405385e-7,3.918658320209076e-6,4.82999951015008e-7,8.590347773368028e-6,1.0571801029291912e-6,8.84571367139015e-7,1.0414948931343373e-5,8.910517710878917e-6,1.0403217305539762e-5,1.4564504227755667e-5,5.4184159889052974e-6,3.423064483811245e-5,1.7888821305110043e-6,2.3868451124655707e-5
5.872780426226424e-6,2.5262190341417064e-6,4.399760088192359e-6,4.1527983327637575e-6,5.16570148656218e-6,8.122009719742966e-6,1.0654684457957417e-5,1.642171766324795e-5,1.9888644983404125e-5,2.8729487430685785e-5,4.099859643937717e-5,5.6299141635977656e-5,7.668965408737852e-5,0.00010673723604453731,0.00014968667849771597,0.00020919513209426306,0.0002951895869980805,0.00041223509044761153,0.0005815280495750958,0.000807768159158574,0.0011268723238263773,0.001575169212077209,0.002205922168705122,1.0028886839101675e-7,6.0080870983445236e-6,2.2512590186913833e-5,3.155333713202159e-8,9.174727202573391e-7,2.7294445524314543e-7,9.93873792226468e-6,3.2472732182503345e-6,7.4392492366738394e-6,7.52085005559671e-6,2.6291794544322607e-7,4.656606961971586e-7,2.485261466540578e-6,7.214468422962118e-7,5.63931815921202e-6,1.414035810900576e-6,4.949125338152016e-6
8.374903782883839e-6,2.9766122942173926e-6,2.894772474497182e-6,3.696222748642548e-6,5.396295592926418e-6,7.889692221567339e-6,1.1141505560956702e-5,1.4249848351351447e-5,2.0701344888958515e-5,3.0100413628775423e-5,3.972133755461432e-5,5.597509925108148e-5,9.665989810916464e-5,0.00010825083388766353,0.00014945541656940535,0.0002116921294790833,0.00029330163215146197,0.00041740331725063706,0.0005766380099494612,0.0008070608764402708,0.001125218958593385,0.0015752834654472862,0.0022055874410954997,1.9152974481328213e-6,7.448291605062818e-7,1.3927759781087336e-5,1.1387680454336258e-5,1.3983849838602798e-6,3.223656585783582e-7,3.821222373404036e-7,1.5429437142905817e-6,8.84571367139015e-7,1.8779853245944726e-7,3.9213160736492563e-7,4.061263083412781e-6,1.4564504227755667e-5,4.028084399437155e-6,1.114410590088467e-5,1.7888821305110043e-6,4.949125338152016e-6
6.7381329365014545e-6,2.0966121582321898e-6,2.652483091437059e-6,3.805393380089464e-6,6.905976577546368e-6,7.85631007108076e-6,1.0128817601754205e-5,1.5110142178237763e-5,2.0488716703807675e-5,2.7896713288986353e-5,4.168951936222204e-5,7.197796567419066e-5,7.638237871644854e-5,0.00010977688191366232,0.00016468756985067202,0.0002109790571133564,0.00029318932051354546,0.0004100836423495706,0.0005740340587746034,0.0008044643359458079,0.0011377711642186138,0.0015783895574794078,0.0022085802785161567,2.816746081684572e-6,3.5897261649730504e-6,1.8835534580870085e-5,1.745102213889148e-6,1.2530469556112143e-5,1.0300929347445862e-5,1.7982465317043842e-6,9.581557778543224e-8,4.546182505550471e-6,6.364655507770658e-6,2.6291794544322607e-7,3.243134375828359e-5,1.1541447102572933e-6,1.341355690283288e-5,3.199764537061738e-5,2.6327327058621798e-6,6.261087456788515e-6
5.316864015320717e-6,1.8896735223995196e-6,2.671591995970392e-6,5.14183576805322e-6,5.550921613115948e-6,7.353195238008476e-6,1.284206013985951e-5,1.5006644589916343e-5,1.986109906908911e-5,2.976705563309045e-5,4.642576396145503e-5,5.456964836802399e-5,7.730653939288753e-5,0.00011707485488380965,0.00019434054989469083,0.00021069436428826477,0.00029295001468197075,0.0004106133904301768,0.0005743011954552872,0.0008051958247223652,0.0011342156797981625,0.0015761715483954065,0.0022052092401885154,2.8849984190922073e-5,2.3151394118315166e-6,4.6809832666190773e-7,1.3832125819364402e-6,1.2530469556112143e-5,1.094873679806046e-7,1.2451375390288724e-5,1.8510541355767845e-5,5.3720357539976515e-6,1.8779853245944726e-7,2.3165245541631138e-5,8.243890787552094e-7,9.581112073452063e-6,1.0581158464901244e-5,2.6538325514792867e-5,6.819557464187345e-6,3.263601857186789e-5
4.7331191770386595e-6,1.910904614958463e-6,3.863111110001876e-6,3.9576981659775474e-6,5.26903585512883e-6,8.48135365684088e-6,1.0488717800693389e-5,1.4212891648962916e-5,2.06260713783256e-5,3.2725344147677914e-5,3.8901502196368054e-5,5.916914652005679e-5,8.443053979159919e-5,0.00014497989329628584,0.0001543557903742951,0.00021003815481772657,0.00029416893002563515,0.0004299855322490044,0.0005754734685219276,0.0008084604089917571,0.0011448612292274845,0.0015757993571251135,0.002206788616388385,3.410831922504279e-5,2.458390710366198e-6,5.035184041883135e-7,1.589082386293756e-5,6.50127259485646e-8,1.5149136446359226e-5,2.5738203348994818e-6,1.5429437142905817e-6,1.0811466746542627e-5,1.6546603958307964e-5,1.538895013130772e-5,6.843651481037187e-6,7.557970332072323e-6,4.757437109601731e-6,1.2777729503650032e-6,9.324576734819396e-6,2.3868451124655707e-5
4.814246792570619e-6,2.841518106225221e-6,2.8641835956236783e-6,3.874717301991095e-6,6.180552382695173e-6,7.290517816994705e-6,1.0175938871745028e-5,1.4649344356462626e-5,2.2753521207010657e-5,2.8140817909703648e-5,4.2747552526556445e-5,5.980291410857313e-5,0.00010444229309822261,0.00011163226100182091,0.00015074248484473238,0.0002094086672078843,0.0002969125338045969,0.0004106677564964931,0.0005740224853731728,0.0008094034698497975,0.0011252440595858548,0.0015776212533569274,0.0022093958601872472,1.6536710084510825e-6,1.5179276023488027e-5,1.1748019627491189e-7,5.067421601371051e-6,2.814313501286606e-6,5.393776035353018e-7,1.7982465317043842e-6,7.722476247530444e-6,2.1601212000068153e-6,9.057075315381118e-7,7.430869503956973e-6,3.680851236205165e-7,1.3539961997343302e-5,2.039030591885792e-5,6.660411953442427e-6,9.324576734819396e-6,1.1084405797311043e-5
7.896302431318741e-6,1.984342655432477e-6,2.7437349897475297e-6,4.463201597531559e-6,5.201403369687643e-6,7.259202810741464e-6,1.052101510093147e-5,1.530535208268744e-5,2.0380108413045188e-5,3.194731265566608e-5,4.191960581151284e-5,7.165260667501511e-5,7.996511397800332e-5,0.00010727115249079511,0.00014987362135706182,0.00020999302514933076,0.0002928638274360924,0.0004111732122393479,0.0005755603098184852,0.0008114845247994203,0.0011265975138358005,0.001587600444376556,0.002207324142015619,3.4182987303593246e-7,7.057207050696126e-7,3.6195868581221786e-6,2.097919552341669e-6,1.305563102504036e-5,1.2844618083602748e-6,3.6921933516321412e-6,1.783949200028612e-7,1.4800521441008684e-6,1.8554926118192552e-6,4.477959069657966e-6,6.853219246829915e-7,5.6857683167778936e-6,7.214468422962118e-7,4.871112474419532e-6,2.108977895994337e-6,2.3868451124655707e-5
5.070415423947775e-6,1.916570101047926e-6,3.13464440740112e-6,7.734240474887762e-6,5.313358057662557e-6,7.400139654205757e-6,1.1032739675877862e-5,1.5074148136790584e-5,2.1830601692579813e-5,2.8969031519557397e-5,6.181571187435157e-5,5.890763027401339e-5,8.0041404598617e-5,0.00010673909749646832,0.00014947933648690512,0.00020923522132294394,0.0002933908933809962,0.0004198137159485166,0.0005796318034281577,0.0008047059152991062,0.0011256861133341555,0.0015791950501077318,0.002210106365484338,3.2617840368888336e-6,1.4897954720345193e-6,4.726036900516823e-6,8.660499046921958e-6,1.313173640254838e-6,1.3428459660614177e-5,3.7467403535948837e-5,6.374499665001123e-6,9.38557853082717e-6,1.8779853245944726e-7,1.7337598795924685e-6,6.2691426975211514e-6,8.776799776529614e-6,7.128060417564843e-6,1.0100255792146972e-6,2.6327327058621798e-6,3.263601857186789e-5
4.715599149384518e-6,2.4292690530224282e-6,5.101418183158217e-6,3.9252975725118514e-6,5.481108370982851e-6,7.412200263496839e-6,1.0759737918952962e-5,1.484514110215142e-5,2.0270702456118637e-5,4.074538549937519e-5,4.25819311920743e-5,6.0328595217585597e-5,8.8859504595545e-5,0.0001067290956346314,0.00014942008960054445,0.00021233985124408737,0.0003067051264952264,0.00041029735912113474,0.0005779144465349757,0.0008058994959891218,0.001140010613104088,0.0015783167102555013,0.002209531280707374,1.6923345988276918e-8,7.837896132217844e-6,6.699865511504275e-7,1.2028729679200843e-7,3.449999650107201e-7,5.486121648292706e-6,1.1656494871038021e-6,7.19621499771739e-7,2.0829819725231155e-5,2.1986238533068964e-5,9.887588198549846e-6,6.2691426975211514e-6,5.091471726832035e-6,1.1617650242724642e-5,1.2777729503650032e-6,1.7888821305110043e-6,2.76326589801389e-5
6.569880992138209e-6,3.7600982224816563e-6,2.7583809520895158e-6,4.609267370629563e-6,5.408132093308959e-6,7.477106376273078e-6,1.05318707825829e-5,1.4510108391833442e-5,3.1796982746650596e-5,2.9756369341071898e-5,4.056791835858748e-5,6.0552991025179616e-5,7.631075607750434e-5,0.00010676720263822248,0.0001528822441723436,0.00021886790368953724,0.0002942576303199039,0.0004122996382894539,0.00057910861287578,0.0008102465291006863,0.001125062851512473,0.0015763596069316107,0.0022051179157221556,5.320208289330583e-7,5.270910646578201e-6,2.0857136608483257e-6,3.155333713202159e-8,5.121308022541893e-7,9.101781632799042e-8,3.30068342397271e-7,3.837168395712606e-6,1.4800521441008684e-6,7.062562998964179e-6,4.89515660487851e-7,2.7644979535231124e-6,1.1541447102572933e-6,1.3432309723786625e-6,1.5064127828530982e-6,1.7888821305110043e-6,9.21456447051763e-6
